kinetic_data_large,,,,,,,,,,,,,,,,
ADK1,ec_number,2.7.4.3,,,,,,,,,,,,,,
,Km,glu__D,9.50E-05,"0.000086,0.000104",,M,7,37,,,,,,RF453,,
,Km,uama,6.00E-06,"0.0000052,0.0000068",,M,7,37,,,,,,RF453,,
,Km,atp,9.00E-05,"0.000083,0.000097",,M,7,37,,,,,,RF453,,
,Kincc,N-(6-butoxy-naphthalene-2-sulfonyl)-D-glutamic acid,2.40E-04,"0.000223,0.000257",,M,7,37,,,,,,RF453,,versus glu__D
,Kincc,N-(6-butoxy-naphthalene-2-sulfonyl)-L-glutamic acid,8.70E-04,"0.000797,0.000943",,M,7,37,,,,,,RF453,,versus glu__D
,Kincu,N-(6-butoxy-naphthalene-2-sulfonyl)-D-glutamic acid,1.66E-03,"0.001489,0.001831",,M,7,37,,,,,,RF453,,versus atp
,Kincu,N-(6-butoxy-naphthalene-2-sulfonyl)-D-glutamic acid,7.10E-04,"0.000653,0.000767",,M,7,37,,,,,,RF453,,versus uama
,Kincu,N-(6-butoxy-naphthalene-2-sulfonyl)-L-glutamic acid,2.13E-03,"0.001815,0.002445",,M,7,37,,,,,,RF453,,versus uama
,Kic,AMP-PCP ,8.80E-05,,,M,7,37,,,,,,RF454,,versus atp
,Km,atp,1.06E-04,,,M,7,37,,,,,,RF454,,
,Km,uama,7.30E-06,,,M,7,37,,,,,,RF454,,
,Km,glu__D,6.70E-05,,,M,7,37,,,,,,RF454,,
,Km,uama,7.50E-06,,,M,8.5,37,,,,,,RF455,E. coli K12 M83,
,Km,glu__D,5.50E-05,,,M,8.5,37,,,,,,RF455,E. coli K12 M83,
,Km,atp,1.38E-04,,,M,8.5,37,,,,,,RF455,E. coli K12 M83,
,Km,glu__D,1.30E-04,,,M,8.6,37,,,,,,RF456, E. coli K-12 ,
,Km,uama,3.00E-05,,,M,8.6,37,,,,,,RF456, E. coli K-12 ,
,Kic,2-[([6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl]sulfonyl)amino]-5-hydroxybenzoic acid,3.20E-05,,,M,8.6,37,,,,,,RF457,,versus glu__D
,Kic,"2-[([6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl]sulfonyl)amino]benzene-1,4-dicarboxylic acid",2.60E-05,,,M,8.6,37,,,,,,RF457,,versus glu__D
,Kic,"4-[([6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl]sulfonyl)amino]benzene-1,3-dicarboxylic acid",5.80E-06,,,M,8.6,37,,,,,,RF457,,versus glu__D
,Kic,"4-[([6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl]sulfonyl)amino]cyclohexane-1,3-dicarboxylic acid",1.25E-04,,,M,8.6,37,,,,,,RF457,,versus glu__D
,Km,glu__D,5.50E-05,,,M,8.6,37,,,,,,RF457,,
,Km,glu__D,2.70E-05,"0.000015,0.000039",,M,8,24,,,,,,RF458,E. coli K-12,MBP-MurD fusion protein
,Km,uama,5.00E-06,"0.000003,0.000007",,M,8,24,,,,,,RF458,E. coli K-12,MBP-MurD fusion protein
,Km,atp,1.54E-04,"0.000131,0.000177",,M,8,24,,,,,,RF458,E. coli K-12,MBP-MurD fusion protein
,Km,glu__D,4.20E-05,"0.000031,0.000053",,M,8,24,,,,,,RF458,E. coli K-12,Regenerated MurD
,Km,uama,7.00E-06,"0.000004,0.00001",,M,8,24,,,,,,RF458,E. coli K-12,Regenerated MurD
,Km,atp,1.35E-04,"0.000102,0.000168",,M,8,24,,,,,,RF458,E. coli K-12,Regenerated MurD
,Kic,"[1(6-uridine diphospho)hexanamido](2,4-dicarboxybutyl)phosphinate",2.10E-06,,,M,8,24,,,,,,RF458,E. coli K-12,"IC50,MBP-MurD fusion protein"
,Kic,"[1(6-uridine diphospho)hexanamido](2,4-dicarboxybutyl)phosphinate",1.70E-06,,,M,8,24,,,,,,RF458,E. coli K-12,"IC50,Regenerated MurD"
UAGPT3 ,ec_number,2.4.1.227 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,uacgam[c] + uagmda[c] <->uaagmda[c] + udp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered sequential bi bi,,,RF459,E. coli BL21(DE3)pLysS ,uacgam binds first,,,,,,,,,
,structure,2,,Crystallization and Data Collection,RF459,E. coli BL21(DE3)pLysS ,,,,,,,,,,
,active_sites,2,,Crystallization and Data Collection,RF459,E. coli BL21(DE3)pLysS ,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"uacgam,Null;uagmda,Null;",248,,,,7,,,,,0.1,,equilibrator,,
,Keq,"uacgam,Null;uagmda,Null;",684,,,,7.5,,,,,0.1,,equilibrator,,
,Keq,"uacgam,Null;uagmda,Null;",1.70E+03,,,,7.9,,,,,0.1,,equilibrator,,
,Keq,"uacgam,Null;uagmda,Null;",2.10E+03,,,,8,,,,,0.1,,equilibrator,,
,Km,uacgam,3.50E-05,"0.000032,0.000038",,M,7.9,,,,,,,RF459,E. coli BL21(DE3)pLysS ,"WT,mutants not included"
,Km,uagmda,3.50E-05,"0.000029,0.000041",,M,7.9,,,,,,,RF459,E. coli BL21(DE3)pLysS ,"WT,mutants not included"
,kcat,"uacgam,Null;uagmda,Null;",13.95,,,1/s,7.9,,,,,,,RF459,E. coli BL21(DE3)pLysS ,"WT,mutants not included"
,Km,uacgam,5.80E-05,"0.000028,0.000088",,M,7.9,,,,,,,RF460,,in presence of MgCl2
,kcat,"uacgam,Null;uagmda,Null;",0.266666667,"0.233333334,0.3",,1/s,7.9,,,,,,,RF460,,in presence of MgCl2
,Km,uacgam,1.50E-04,"0.00013,0.00017",,M,7.9,,,,,,,RF460,,35%dimethylsulfoxide
,kcat,"uacgam,Null;uagmda,Null;",0.933333333,"0.85,1.016666666",,1/s,7.9,,,,,,,RF460,,35%dimethylsulfoxide
,Km,uacgam,4.50E-05,"0.000033,0.000057",,M,8,,,,,,,RF461,E. coli BL21(DE3)pLysS ,
,kcat,"uacgam,Null;uagmda,Null;",0.123333333,"0.101666666,0.145",,1/s,8,,,,,,,RF461,E. coli BL21(DE3)pLysS ,
,Km,uacgam,5.80E-05,"0.000028,0.000088",,M,8,,,"mg2,5mM;cl,10mM;",,,,RF461,E. coli BL21(DE3)pLysS ,
,kcat,"uacgam,Null;uagmda,Null;",0.266666667,"0.233333334,0.3",,1/s,8,,,"mg2,5mM;cl,10mM;",,,,RF461,E. coli BL21(DE3)pLysS ,
,Km,uacgam,4.60E-05,"0.000034,0.000058",,M,8,,,"mn2,2.5mM;cl,5mM;",,,,RF461,E. coli BL21(DE3)pLysS ,
,kcat,"uacgam,Null;uagmda,Null;",0.316666667,"0.25,0.383333334",,1/s,8,,,"mn2,2.5mM;cl,5mM;",,,,RF461,E. coli BL21(DE3)pLysS ,
,Km,uacgam,1.50E-04,"0.00013,0.00017",,M,7.5,37,,,,,,RF462,,
,Km,uagmda,2.80E-06,"0.0000018, 0.0000038",,M,7.5,37,,,,,,RF462,,(possible) lipid I
,kcat,"uacgam,Null;uagmda,Null;",0.933333333,"0.85,1.016666666",,1/s,7.5,37,,,,,,RF462,,
,Km,uacgam,2.70E-05,"0.000016,0.000038",,M,7.5,37,,,,,,RF463,E. coli strain DH5?,"WT,mutants not included"
,Km,uagmda,2.80E-06,"0.0000018, 0.0000038",,M,7.5,37,,,,,,,E. coli strain DH5?,(possible)lipid I
,kcat,"uacgam,Null;uagmda,Null;",0.716666667,"0.616666667,0.816666667",,1/s,7.5,37,,,,,,RF463,E. coli strain DH5?,"WT,mutants not included"
,Kic,udp,3.14E-05,"0.00002764,0.00003516",,M,7.9,,,,,,,RF464,,versus uacgam
,Kincc,udp,8.31E-05,"0.0000682,0.000098",,M,7.9,,,,,,,RF464,,versus lipid I
,Kincu,udp,2.31E-05,"0.00001941,0.00002679",,M,7.9,,,,,,,RF464,,versus lipid I
UAGCVT,ec_number,2.5.1.7,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,pep[c] + uacgam[c] <->pi[c] + uaccg[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,,,RF473,E. coli B7A,"uacgam binds first, pi released first",,,,,,,,,
,structure,1,,Crystallization and molecularreplacementusingPhase,RF469,,,,,,,,,,,
,active_sites,1,,Crystallization and molecularreplacementusingPhase,RF469,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"pep,Null;uacgam,Null;",150,,,,6.8,,,,,0.1,,equilibrator,,
,Keq,"pep,Null;uacgam,Null;",141,,,,7,,,,,0.1,,equilibrator,,
,Keq,"pep,Null;uacgam,Null;",134,,,,7.5,,,,,0.1,,equilibrator,,
,Keq,"pep,Null;uacgam,Null;",133,,,,8,,,,,0.1,,equilibrator,,
,kcat,"pep,Null;uacgam,Null;",3.8,,,1/s,8,,,,,,,RF465,,WT
,Km,pep,4.00E-07,,,M,8,,,,,,,RF465,,WT
,Km,uacgam,1.50E-05,,,M,8,,,,,,,RF465,,WT
,Kic,fosfomycin,8.60E-06,,,M,8,,,,,,,RF465,,WT
,kcat,"pep,Null;uacgam,Null;",6.30E-01,,,1/s,8,,,,,,,RF465,,"C115D,data at other pH values not included"
,Km,pep,3.70E-05,,,M,8,,,,,,,RF465,,"C115D,data at other pH values not included"
,Km,uacgam,1.60E-05,,,M,8,,,,,,,RF465,,"C115D,data at other pH values not included"
,Kic,fosfomycin,1.00E-03,,,M,8,,,,,,,RF465,,"C115D,data at other pH values not included"
,Kic,(Z)-3-fluorophosphoenolpyruvate,4.00E-05,,,M,8,,,,,,,RF465,,WT
,Kic,(Z)-3-fluorophosphoenolpyruvate,8.00E-05,,,M,8,,,,,,,RF465,,C115D
,Kic,(Z)-3-fluorophosphoenolpyruvate,1.00E-04,,,M,6,,,,,,,RF465,,C115D
,Km,pep,8.40E-07,"0.00000071,0.00000097",,M,7.5,37,,,,,,RF466,E. coli BL21,
,Km,uacgam,3.60E-05,"0.0000308,0.0000412",,M,7.5,37,,,,,,RF466,E. coli BL21,
,kcat,"pep,Null;uacgam,Null;",2.40E+00,,,1/s,7.5,37,,,,,,RF466,E. coli BL21,
,Kic,fosfomycin ,7.70E-07,"0.00000068,0.00000086",,M,7.5,37,,,,,,RF466,E. coli BL21,"IC50, in 96 well assay "
,Kic,fosfomycin ,6.70E-07,"0.00000059,0.00000075",,M,7.5,37,,,,,,RF466,E. coli BL21,"IC50, in 384 well assay "
,Km,pep,4.10E-06,,,M,8,37,,,,,,RF467,E. coli K-12,
,Km,uacgam,5.70E-06,,,M,8,37,,,,,,RF467,E. coli K-12,substrate and product concentrations are used
,Km,uacgam,6.30E-06,"0.000002,0.0000106",,M,8,37,,,,,,RF467,E. coli K-12, product concentration alone is used
,kcat,"pep,Null;uacgam,Null;",8.90E+00,,,1/s,8,37,,,,,,RF467,E. coli K-12,
,Kic,PGE-553828,3.80E-05,"0.000032,0.000044",,M,8,37,,,,,,RF467,E. coli K-12,
,Km,pep,1.00E-03,,,M,7.8,37,,,,,,RF468,E. coli K-12,
,Km,uacgam,2.50E-03,,,M,7.8,37,,,,,,RF468,E. coli K-12,
,kcat,"pep,Null;uacgam,Null;",4.75,,,1/s,7.8,37,,,,,,RF468,E. coli K-12,
,Kd,pep,2.40E-04,,,M,7.5,25,,,,,,RF470,,
,Kd,uacgam,5.20E-05,"0.000041,0.000063",,M,7.5,25,,,,,,RF470,,
,Kd,UDP-MurNAc ,9.40E-07,"0.0000009,0.00000098",,M,7.5,25,,,,,,RF470,,
,Kd,pi,1.80E-03,"0.0012,0.0024",,M,7.5,25,,,,,,RF470,,
,Km,pi,2.10E-03,,,M,7.5,25,,,,,,RF470,,
,Kic,UDP-MurNAc ,9.40E-07,"0.0000009,0.00000098",,M,7.5,25,,,,,,RF470,,Kd
,Kd,uacgam,5.00E-05,,,M,7.5,25,,,,,,RF471,E.coli BL21 (DE3) ,WT
,Kd,uacgam,7.70E-05,,,M,7.5,35,,,,,,RF471,E.coli BL21 (DE3) ,C115D
,Km,pep,6.00E-05,,,M,6.8,37,,,,,,RF472,E.coli strain AB 1157,
,Km,pep,1.70E-04,,,M,6.8,37,,,,,,RF472,E.coli strain E-187 ,
,Kic,phosphonomycin,2.50E-04,,,M,6.8,37,,,,,,RF472,E.coli strain AB 1157,
,Kic,phosphonomycin,9.95E-04,,,M,6.8,37,,,,,,RF472,E.coli strain E-187 ,
,Kic, UNAG-3P,7.00E-06,,,M,7.5,,,,,,,RF473,E. coli K-12,
UAAGDS,ec_number,6.3.2.13,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,26dap__M[c] + atp[c] + uamag[c] <->adp[c] + pi[c] + ugmd[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,1,,SDS-PAGE,RF474,E. coli K12 JM83,,,,,,,,,,
,active_sites,1,,SDS-PAGE,RF474,E. coli K12 JM83,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"26dap__M,Null;atp,Null;uamag,Null;",1.70E+04,,,,7,,,,,0.1,,equilibrator,,
,Keq,"26dap__M,Null;atp,Null;uamag,Null;",1.00E+04,,,,8.6,,,,,0.1,,equilibrator,,
,Km,26dap__M,3.60E-05,,,M,8.6,37,,,,,,RF474,E. coli K12 JM83,
,Km,atp,6.20E-04,,,M,8.6,37,,,,,,RF474,E. coli K12 JM83,
,Km,uamag,7.60E-05,,,M,8.6,37,,,,,,RF474,E. coli K12 JM83,
,Km,26dap__M,4.00E-05,,,M,8.6,37,,,,,,RF475, E. coli K-12 ,
,Km,uamag,1.10E-05,,,M,8.6,37,,,,,,RF476,E. coli K-12 ,
,Km,ugmd,1.90E-05,,,M,8.6,37,,,,,,RF476,E. coli K-12 ,
PAPPT3,ec_number,2.7.8.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,udcpp[c] + ugmda[c] <-> uagmda[c] + ump[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Ping Pong Bi Bi,,,RF478,E. coli JM109 (pBROC525),ugmda binds first,,,,,,,,,
,structure,1,,,,,,,,,,,,,,
,active_sites,1,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"udcpp,Null;ugmda,Null;",0.342,,,,7,,,,,0.1,,equilibrator,,
,Keq,"udcpp,Null;ugmda,Null;",1.49,,,,7.8,,,,,0.1,,equilibrator,,
,Km,ump,8.70E-05,,,M,7.8,37,,,,,,RF477,E. coli K12 (ATCC 23811),"crude envelop,membrane-bound"
,Km,ump,6.70E-05,,,M,7.8,37,,,,,,RF477,E. coli K12 (ATCC 23811),solubilized
,Km,ugmda,5.60E-06,,,M,7.8,37,,,,,,RF477,E. coli K12 (ATCC 23811),"crude envelop,membrane-bound"
,Km,ugmda,3.70E-05,,,M,7.8,37,,,,,,RF477,E. coli K12 (ATCC 23811),solubilized
,Kic,mureidomycin A,3.60E-08,"0.00000003,0.000000042",,M,7.5,30,,,,,,RF478,E. coli JM109 (pBROC525),
MPTG2,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,uaagmda[c] + murein5p5p[p] <-> h[c] + udcpdp[c] + murein5p5p5p[p],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MPTG,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2.0 uaagmda_c ? 2.0 h_c + 2.0 udcpdp_c + murein5p5p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLTGY4pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein4px4p4p_p ? anhgm4p_p + murein4px4p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLTGY3pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein3p3p_p ? 2.0 anhgm3p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLTGY2pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein4p3p_p ? anhgm3p_p + anhgm4p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLTGY1pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein4p4p_p ? 2.0 anhgm4p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLDEP2pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,h2o_p + murein5px3p_p ? murein5p3p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLDEP1pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,h2o_p + murein3px3p_p ? murein3p3p_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
MLDCP3App,ec_number,3.4.17.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein5px3p[c]<-> alaala[c] + murein3px3p[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null;,,,,,reaction in periplasm,,,,,,,,,
,structure,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,active_sites,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,allosteric_sites,Null;,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,kcat,"murein5px3p,Null;",2.88E-05,,,1/s,8,37,,,,,,Vmax to kcat,,
,Km,murein5px3p,1.50E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5px3p,1.00E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5px3p,1.08E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Keq,"murein5px3p,Null;",1.00E+00,,,,8,,,,,,,Gibbs to Keq,,
MLDCP2Bpp,ec_number,3.4.17.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein4p3p[c]<->ala__D[c] + murein3p3p[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null;,,,,,reaction in periplasm,,,,,,,,,
,structure,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,active_sites,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,allosteric_sites,Null;,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,kcat,"murein4p3p,Null;",2.88E-05,,,1/s,8,37,,,,,,Vmax to kcat,,
,Km,murein4p3p,1.50E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein4p3p,1.00E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein4p3p,1.08E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Keq,"murein4p3p,Null;",1.00E+00,,,,8,,,,,,,Gibbs to Keq,,
MLDCP2App,ec_number,3.4.17.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein5p5p[c]<->alaala[c] + murein5p3p[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null;,,,,,reaction in periplasm,,,,,,,,,
,structure,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,active_sites,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,allosteric_sites,Null;,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,kcat,"murein5p5p,Null;",2.88E-05,,,1/s,8,37,,,,,,Vmax to kcat,,
,Keq,"murein5p5p,Null;",1,,,,8,,,,,,,Gibbs to Keq,,
,Km,murein5p5p,1.50E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5p5p,1.00E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5p5p,1.08E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
MLDCP1Bpp,ec_number,3.4.17.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein4p4p[c]<->ala__D[c] + murein4p3p[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null;,,,,,reaction in periplasm,,,,,,,,,
,structure,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,active_sites,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,allosteric_sites,Null;,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,kcat,"murein4p4p,Null;",2.88E-05,,,1/s,8,37,,,,,,Vmax to kcat,,
,Keq,"murein4p4p,Null;",1,,,,8,,,,,,,Gibbs to Keq,,
,Km,murein4p4p,1.50E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein4p4p,1.00E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein4p4p,1.08E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
MLDCP1App,ec_number,3.4.17.13 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,murein5px4p[c]<->alaala[c] + murein3px4p[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null;,,,,,reaction in periplasm,,,,,,,,,
,structure,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,active_sites,1,,gel filtration,RF618,Escherichia coli W3110 / ATCC 27325,,,,,,,,,,
,allosteric_sites,Null;,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,kcat,"murein5px4p,Null;",2.88E-05,,,1/s,8,37,,,,,,Vmax to kcat,,
,Km,murein5px4p,1.50E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5px4p,1.00E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Km,murein5px4p,1.08E-04,,,M,8,37,"trishcl,0.1M;",,,,,RF618,Escherichia coli W3110 / ATCC 27325,
,Keq,"murein5px4p,Null;",1.00E+00,,,,8,,,,,,,Gibbs to Keq,,
MDDEP4pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
