ADK1,ec_number,2.7.4.3,,,,,,,,,,,,,,
,keq,"pyr,Null",140000,,,,7.5,,,,,,Equilibrator,,h[c] + pyr[c]+pyr[c] <-> alac[c] + co2[c],
ACLS2,ec_number,2.2.1.6,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,pyr[c]+pyr[c] <-> alac[c] + co2[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,not verified,,,,,,,,,,,
,structure,1,,,not verified,,,,,,,,,,,
,active_sites,1,,,not verified,,,,,,,,,,,
,allosteric_sites,0,,,not verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,kcat,pyr,66.7,"66, 67.4",,,7,37,"kpi,.05",,,,RF353,,h[c] + pyr[c]+pyr[c] <-> alac[c] + co2[c],
,Km,pyr,0.0026,".0024,.0028",,,7,37,"kpi,.05",,,,RF353,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218872/pdf/9581571.pdf,
,keq,"pyr,Null;",140000,,,,7.5,,,,,,Equilibrator,,,
ACLS3,ec_number,2.2.1.6,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,h[c] + pyr[c]+pyr[c] <-> alac[c] + co2[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,not verified,,,,,,,,,,,
,structure,1,,,not verified,,,,,,,,,,,
,active_sites,1,,,not verified,,,,,,,,,,,
,allosteric_sites,0,,,not verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,keq,"h,Null;pyr,Null",140000,,,,7.5,,,,,,Equilibrator,,,
VPAMTr,ec_number,2.6.1.66,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,3mob[c] + ala[c] <-> pyr[c] + val[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,Keq,"3mob,ala",3.9,,,,7.5,,,,,,Equilibrator,,,
VALTA,ec_number,2.6.1.6,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,akg[c] + val[c] <-> 3mob[c] + glu[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,Keq,"akg,val",0.282,,,,7.5,,,,,,Equilibrator,,ionic strength=0.1,
IPPS,ec_number,2.3.3.13,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,3mob[c] + accoa[c] + h2o[c] <-> 3c3hmp[c] + coa[c] + h[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
IPPMIb,ec_number,4.2.1.33,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,2ippm[c] + h2o[c] <-> 3c3hmp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
IPPMIa,ec_number,4.2.1.33,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,3c2hmp[c] <-> 2ippm[c] + h2o[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
OMCDC,ec_number,1.1.1.85,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,3c4mop[c] + h[c] <-> 4mop[c] + co2[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,Keq,3c4mop,2.4*10^-4,,,,7.5,,,,,,Equilibrator,,,
LEUTAi,ec_number,2.6.1.6,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,4mop[c] + glu[c] <-> akg[c] + leu[c],,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",inhib info,experiment,reference,strain,notes,
,Keq,"4mop,glu",0.619,,,,7.5,,,,,,Equilibrator,,ionic strength=0.1,
ASPTA,ec_number,2.6.1.1,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,akg[c] + asp[c] <-> oaa[c] + glu[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ping pong bi bi,"[asp,oaa,akg,glu]",,RF250,,,,,,,,,,,
,structure,2,,Crystallography,RF251,E. coli strain K12,,,,,,,,,,
,active_sites,2,,Crystallography,RF251,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,akg,0.000071,,"asp,0.178",M,7.6,25,"kpi,0.1",,,,RF166,E. coli strain ATCC 8739 (Crookes),,
,Km,asp,0.0044,,"akg,0.00068",M,7.6,25,"kpi,0.1",,,,RF166,E. coli strain ATCC 8739 (Crookes),,
,Km,oaa,0.00037,,"asp,0.178;akg,0.00068",M,7.6,25,"kpi,0.1",,,,RF166,E. coli strain ATCC 8739 (Crookes),,
,Keq,"akg,Null;asp,Null;",0.315,,,,7.6,,,,,,Equilibrator,,,
,Km,akg,0.00024,,"asp,0.5",M,8,25,"trishcl,0.2",,,,RF167,E. coli strain B,,
,Km,asp,0.0013,,"akg,0.05",M,8,25,"trishcl,0.2",,,,RF167,E. coli strain B,,
,Km,glu,0.015,,"asp,0.5;akg,0.05",M,8,25,"trishcl,0.2",,,,RF167,E. coli strain B,,
,Km,oaa,0.00001,,"asp,0.5;akg,0.05",M,8,25,"trishcl,0.2",,,,RF167,E. coli strain B,,
,Keq,"akg,Null;asp,Null;",0.317,,,,8,,,,,,Equilibrator,,,
,Km,akg,0.00059,"0.00054,0.00064",,M,8.4,25,"taps-koh,0.2","k,0.1;cl,0.1",,,RF168,E. coli strain MG204,,
,Km,asp,0.0019,"0.0017,0.0021",,M,8.4,25,taps-koh,"k,0.1;cl,0.1",,,RF168,E. coli strain MG204,,
,kcat,asp,259,,,1/s,8.4,25,"taps-koh,0.2","k,0.1;cl,0.1",,,RF168,E. coli strain MG204,"Uncertainty: 251,267",
,Keq,"akg,Null;asp,Null;",0.322,,,,8.4,,,,,,Equilibrator,,,
,Km,asp,0.004,,,M,7.5,25,,,,,RF169,E. coli strain TY103,the data in 22138634 refers to but is not found in 11148029.,
,Km,glu,0.037,,,M,7.5,25,,,,,RF169,E. coli strain TY103,the data in 22138634 refers to but is not found in 11148029.,
,kcat,asp,530,,,1/s,7.5,25,,,,,RF169,E. coli strain TY103,the data in 22138634 refers to but is not found in 11148029.,
,kcat,glu,670,,,1/s,7.5,25,,,,,RF169,E. coli strain TY103,the data in 22138634 refers to but is not found in 11148029.,
,Keq,"akg,Null;asp,Null;",0.314,,,,7.5,,,,,,Equilibrator,,,
THRS,ec_number, 4.2.3.1,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,phom[c] <-> pi[c] + thr[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,Not Verified,,,,,,,,,,,
,structure,1,,,Not Verified,,,,,,,,,,,
,active_sites,1,,,Not Verified,,,,,,,,,,,
,allosteric_sites,0,,,Not Verified,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,phom,0.00031,"0.00028,0.00034",,M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,phom[c] + h2o[c] <-> pi[c] + thr[c],
,Km,phom,0.0005,,,M,8,37,"hepes,0.05",,,,RF171,E. coli strain K12,,
,vmax,phom,9300,,,U/mg,8,37,"hepes,0.05",,,,RF171,E. coli strain K12,,
,Ki,phom,0.00001,,,M,8,37,"hepes,0.05",,,,RF171,E. coli strain K12,,
,Km,phom,0.00034,"0.0003,0.00038",,M,8,25,"hepes,0.05",,,,RF172,E. coli strain DH10B,,
,kcat,phom,4,"3.9,4.1",,1/s,8,25,"hepes,0.05",,,,RF172,E. coli strain DH10B,,
,Keq,phom;Null,88000,,,,8,,,,,,Equilibrator,,,
ASPK1,ec_number,2.7.2.4,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,asp[c] + atp[c] <-> adp[c] + 4pasp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,random bi bi,"asp || atp, asp|| atp, adp, adp, 4pasp",,RF174,,,,,,,,,,,
,structure,4,,equilibrium gel permeation,RF246,E. coli strain K12,,,,,,,,,,
,active_sites,4,,equilibrium gel permeation,RF246,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,Fluorescence,RF247,E. coli strain K12,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,atp,0.00018,,,M,7.5,30,"trishcl,0.121","k,0.57;cl,0.57;mg2,0.0057;ac,0.0114",,,ASPK1H_RF_1,E. coli strain K12,,
,Km,atp,0.0045,,,M,8,30,"trishcl,0.106","k,0.59;cl,0.59;mg2,0.005;ac,0.01",,,ASPK1H_RF_1,E. coli strain K12,,
,Km,asp,0.0016,,,M,7.5,30,"trishcl,0.121","k,0.57;cl,0.57;mg2,0.0057;ac,0.0114",,,ASPK1H_RF_1,E. coli strain K12,,
,Kcat,asp,0.0063,"0.0057,0.0069",,1/s,8,25,"hepes,0.05",,,,RF173,E. coli strain K12,,
,km,asp,0.00047,".00038,.00056",,M,8,25,"hepes,0.05",,,,RF173,E. coli strain K12,,
,km/kcat,asp,14000,,,,sec-1 M-1,25,"hepes,0.05",,,,RF173,E. coli strain K12,,
,Km,asp,0.00097,"0.00049,0.00145","atp,0.004",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,atp,0.00098,"0.00048,0.00148","asp,0.005",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,4pasp,0.000017,"0.000013,0.000021",,M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,adp,0.00025,,,M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,asp,0.00071,"0.00069,0.00073","mg,0.005",M,8,30,"tris,0.1",,,,RF174,E. coli strain K12,,
,kcat,asp,0.402,"0.401,0.403","mg,0.005",1/s,8,30,"tris,0.1",,,,RF174,E. coli strain K12,,
,Kcat,asp,56.7,,,1/s,,27,,,,,RF358,E. coli strain K12,,
,Keq,"asp,Null;atp,Null",0.00061,,,,7.5,,,,,,Equilibrator,,,
ASPK2,ec_number,2.7.2.4,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,asp[c] + atp[c] <-> adp[c] + 4pasp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,4,,Analytical Centrifugation,RF248,E. coli strain K12,,,,,,,,,,
,active_sites,4,,Analytical Centrifugation,RF248,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,atp,0.0019,,,M,8,27,,,,,RF358,E. coli strain K12,,
,Km,asp,0.0021,,,M,8,27,,,,,RF358,E. coli strain K12,,
,Kcat,asp,14.2,,,1/s,8,27,,,,,RF358,E. coli strain K12,,
,Keq,"asp,Null;atp,Null",0.00061,,,,7.5,,,,,,Equilibrator,,,
ASPK3,ec_number,2.7.2.4,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,asp[c] + atp[c] <-> adp[c] + 4pasp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF249,E. coli strain B834,,,,,,,,,,
,active_sites,2,,Crystallography,RF249,E. coli strain B834,,,,,,,,,,
,allosteric_sites,0,,Crystallography,RF249,E. coli strain B834,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,asp,0.0006,,,M,8,30,"hepes,0.12","k,0.2;cl,0.2",,,RF175,E. coli strain K12,,
,Km,asp,0.00032,"0.00024,0.0004","atp,0.004",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,atp,0.00022,"0.0002,0.00024","asp,0.005",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,4pasp,0.000017,"0.000013,0.000021",,M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km,adp,0.00025,,,M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,Data collected for ASPK1 only,
,Km ,asp,0.00051,"0.00049,0.00053",,M,8,25,"hepes,0.05",,,,RF173,E. coli strain K12,,
,kcat ,asp,98,"96.9,99.1",,1/s,8,25,"hepes,0.05",,,,RF173,E. coli strain K12,,
,Km,asp,0.0047,,,M,8,27,,,,,RF358,E. coli strain K12,,
,Km,atp,0.0048,,,M,8,27,,,,,RF358,E. coli strain K12,,
,kcat,asp,39.2,,,1/s,8,27,,,,,RF358,E. coli strain K12,,
,Keq,"asp,Null;atp,Null",0.0005,,,,7.5,,,,,,Equilibrator,,,
ASAD,ec_number,1.2.1.11,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,pi[c] + aspsa[c] + nadp[c] <-> 4pasp[c] + h[c] + nadph[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF245,E. coli strain K12,,,,,,,,,,
,active_sites,2,,Crystallography,RF245,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km ,aspsa,0.00011,"0.000102,0.000118","nadp,0.0008",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km ,nadp,0.000144,"0.000124,0.000164","aspsa,0.00092",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km ,pi,0.0102,"0.0088,0.0116","aspsa,0.00092;nadp,0.0008",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km ,4pasp,0.000022,"0.000021,0.000023","nadph,0.0003",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF170,E. coli strain K12,,
,Km ,nadph,0.000029,"0.000027,0.000031","aspsa,0.0005",M,7.5,37,"tes,0.023","k,0.114;mg2,0.0006;cl,0.126",,,RF176,E. coli strain K12,,
,Km ,pi,0.0029,"0.0024,0.0034",,M,8.6,25,"ches,0.2",,,,RF177,E. coli strain K12,,
,vmax,pi,11.83,"11.283,12.383",,1/s,8.6,25,"ches,0.2",,,,RF177,E. coli strain K12,,
,Km,aspsa,0.00017,"0.00015,0.00019",,M,8.6,25,"ches,0.2",,,,RF178,E. coli strain K12,,
,Km,nadp,0.00019,"0.00017,0.00021",,M,8.6,25,"ches,0.2",,,,RF178,E. coli strain K12,,
,Km,pi,0.0048,"0.004,0.0056",,M,8.6,25,"ches,0.2",,,,RF178,E. coli strain K12,,
,kcat,aspsa,610,"590.,630.",,1/s,8.6,25,"ches,0.2",,,,RF178,E. coli strain K12,590630,
,kcat,nadp,680,"630.,730.",,1/s,8.6,25,"ches,0.2",,,,RF178,E. coli strain K12,630730,
,Km,aspsa,0.0002,,,M,9,25,"detam,0.2","na1,1.2;cl,1.2",,,bRF_390200,E. coli strain K12,,
,Km,nadp,0.00009,,,M,9,25,"detam,0.2","na1,1.2;cl,1.2",,,bRF_390200,E. coli strain K12,,
,Km,pi,0.009,,,M,9,25,"detam,0.2","na1,1.2;cl,1.2",,,bRF_390200,E. coli strain K12,,
,Keq,"aspsa,Null;nadp;Null",3100,,,,7.5,,,,,,Equilibrator,,,
DHDPS,ec_number,4.3.3.7,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,aspsa[c] + pyr[c] <-> 23dhdp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ping pong bi-bi,"pyr, aspsa, 23dhdp",,RF340,E. coli strain K12,,,,,,,,,,
,structure,4,,Crystallography,RF341,E. coli AT997,,,,,,,,,,
,active_sites,4,,Crystallography,RF341,E. coli AT997,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,pyr,0.00016,"0.000157,0.000163",,M,8,30,"trishcl,0.02","na1,0.15;cl,0.15",,,RF179,E. coli strain AT997r,aspsa[c] + pyr[c] <-> h[c] + 23dhdp[c] + h2o[c] + h2o[c],
,Km,aspsa,0.00013,"0.000128,0.000132",,M,8,30,"trishcl,0.02","na1,0.15;cl,0.15",,,RF179,E. coli strain AT997r,,
,kcat,pyr,78,"77.94,78.06",,1/s,8,30,"trishcl,0.02","na1,0.15;cl,0.15",,,RF179,E. coli strain AT997r,,
,Km,pyr,0.00026,"0.00023,0.00029",,M,8,30,"hepes,0.1",,,,RF180,E. coli strain K12,,
,Km,aspsa,0.00011,"0.0001,0.00012",,M,8,30,"hepes,0.1",,,,RF180,E. coli strain K12,,
,kcat,pyr,124,"117.2,130.8",,1/s,8,30,"hepes,0.1",,,,RF180,E. coli strain K12,,
,Km,pyr,0.00038,"0.00036,0.0004","aspsa,0.001",M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Km,aspsa,0.00014,"0.00013,0.00015","pyr,0.001",M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Kinc,pyr,0.0069,"0.00608,0.00772",,M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Kinc,aspsa,0.014,"0.01257,0.01543",,M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Kiuc,pyr,0.022,"0.0202,0.0238",,M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Kiuc,aspsa,0.0248,"0.0229,0.0267",,M,8,30,"hepes,0.25",,,,RF181,E. coli strain XL-1 Blue,,
,Km,pyr,0.00025,"0.00022,0.00028",,M,8,30,"hepes,0.1",,,,RF182,E. coli strain XL-1 Blue,,
,Km,aspsa,0.00011,"0.0001,0.00012",,M,8,30,"hepes,0.1",,,,RF182,E. coli strain XL-1 Blue,,
DHDPRy,ec_number,1.3.1.26,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,23dhdp[c] + nadph[c] <-> thdp[c] + nadp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,"[nadph, thdp, 23dhdp, nadp]",,RF183,E. coli strain K12,,,,,,,,,,
,structure,4,,Crystallography,RF257,,,,,,,,,,,
,active_sites,4,,Crystallography,RF257,,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,nadph,0.000008,".0000055,.0000105",,M,7.8,37,"hepes,0.1",,,,RF183,E. coli strain K12,23dhdp[c] + h[c] + nadph[c] <-> thdp[c] + nadp[c],
,km,23dhdp,0.00005,"0.00038,.00072",,M,7.8,37,"hepes,0.1",,,,RF183,,,
,kii,nadp,0.024,".0238,.0242",,M,7.8,37,"hepes,0.1",,"Noncompetitive,23dhdp,0.00005",,RF183,,,
,kis,nadp,0.00071,".00051,.00091",,M,7.8,37,"hepes,0.1",,"Noncompetitive,23dhdp,0.00005",,RF183,," linear, noncompetitive inhibition versus l-DHP ",
,kis,nadp,0.00019,"0.000155,0.000225",,M,7.8,37,"hepes,0.1",,"Competitive,nadph,.0000056",,RF183,E. coli strain K12," NADP+ was used as a product inhibitor and exhibited linear, competitive inhibition versus NADPH ",
,Keq,"23dhdp,Null;nadph,Null;",0.00099,,,,7.5,,,,,,Equilibrator,,,
,kd,nadph,0.0000018,".00000009,.0000024",,M,7.8,37,"hepes,0.1",,,,RF183,,,
,kd,nadp,0.00000026,".00000024,.00000028",,M,7.8,37,"hepes,0.1",,,,RF183,,,
THDPS,ec_number,2.3.1.117,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,succoa[c] + thdp[c] + h2o[c] <-> sl2a6o[c] + coa[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF342,E. coli strain BL21,,,,,,,,,,
,active_sites,2,,Crystallography,RF342,E. coli strain BL21,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,succoa,0.000015,,,M,7.4,25,"kpi,0.01",,,,RF184,E. coli strain K12,,
,Km,thdp,0.00002,,,M,7.4,25,"kpi,0.01",,,,RF185,E. coli strain K12,,
,Km,thdp,0.000022,,,M,7.4,25,"kpi,0.01",,,,RF184,E. coli strain K12,,
,Keq,"succoa,Null;thdp,Null;",0.00022,,,,7.5,,,,,,Equilibrator,,,
SDPTA,ec_number,2.6.1.17,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,sl2a6o[c] + glu[c] <-> akg[c] + sl26da[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,2,,,SDPTA_RF_1,E. coli strain K12,,,,,,,,,,
,active_sites,2,,,SDPTA_RF_1,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km ,sl26da,0.000075,,,M,8.9,25,"taps,0.05",,,,RF186,E. coli strain K12,,
,kcat ,sl26da,0.3,,,1/s,8.9,25,"taps,0.05",,,,RF186,E. coli strain K12,,
,Km,glu,0.0052,,,M,7.4,37,"kpi,0.0001",,,,RF187,E. coli strain K12,,
,Km,sl2a6o,0.0005,,,M,7.4,37,"kpi,0.0001",,,,RF187,E. coli strain K12,,
,Km,glu,0.00121,"0.00107,0.00135",,M,8,30,"tris,0.1",,,,SDPTA_RF_1,E. coli strain K12,,
,Km,sl2a6o,0.00018,"0.00014,0.00022",,M,8,30,"tris,0.1",,,,SDPTA_RF_1,E. coli strain K12,,
,kcat,sl2a6o,86,"81,91",,1/s,8,30,"tris,0.1",,,,SDPTA_RF_1,E. coli strain K12,,
,Keq,"glu,Null;sl2a60,Null;",1.18,,,,7.5,,,,,,Equilibrator,,,
SDPDS,ec_number,3.5.1.18,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,sl26da[c] + h2o[c] <-> 26dap[c] + succ[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,NULL,,,,,,,,,,,,,,
,structure,"2,4",,,RF188,E. coli strain K12,,,,,,,,,,
,active_sites,"2,4",,,RF188,E. coli strain K12,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate, concentration",unit,ph,temperature,"buffer, concentration","salts, concentration",other info,experiment,reference,strain,notes,
,Km,sl26da,0.0015,,,M,8,37,"tris,0.02",,,,SDPDS_RF_1,E. coli strain ATCC 9637,,
,Km,sl26da,0.00041,"0.0004,0.00042",,M,7,37,"hepes,0.05",,,,RF188,E. coli strain K12,,
,Keq,"sl26da,Null",0.0391,,,,7.5,,,,,,Equilibrator,,,
DAPE,ec_number,5.1.1.7,,,,,,,,,,,,,,
,organism,E.coli,,,,,,,,,,,,,,
,reaction,26dapLL[c] <-> 26dapM[c],,,,,,,,,,,,,,
