ICL,ec_number,4.1.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ki,L-Malate,0.9,,"[Mg2+,pep,HCO3-],[10,2,10];accoa,1",[mM],8.5,30,0.1 M Tris-acetate,,Allosteric,double-reciprocal plot,RF68,E. coli F15 w/ pT3,I0.5 value,,,,,,,,,,,,,,,,
,Ki,L-Aspartate,0.06,,"[Mg2+,pep,HCO3-],[10,2,10];",[mM],8.5,30,0.1 M Tris-acetate,,Allosteric,double-reciprocal plot,RF68,E. coli F15 w/ pT3,I0.5 value,,,,,,,,,,,,,,,,
,Ki,L-Malate,0.12,,"[Mg2+,pep,HCO3-],[10,2,10];",[mM],8.5,30,0.1 M Tris-acetate,,Allosteric,double-reciprocal plot,RF68,E. coli F15 w/ pT3,I0.5 value,,,,,,,,,,,,,,,,
,Ka,accoa,0.1,,"[Mg2+,pep,HCO3-],[10,2,10];",[mM],8.5,30,0.1 M Tris-acetate,,,double-reciprocal plot,RF68,E. coli F15 w/ pT3,A0.5 value,,,,,,,,,,,,,,,,
,Ka,fbp,2.8,,"[Mg2+,pep,HCO3-],[10,2,10];",[mM],8.5,30,0.1 M Tris-acetate,,,double-reciprocal plot,RF68,E. coli F15 w/ pT3,A0.5 value,,,,,,,,,,,,,,,,
,Ka,gtp,3,,"[Mg2+,pep,HCO3-],[10,2,10];",[mM],8.5,30,0.1 M Tris-acetate,,,double-reciprocal plot,RF68,E. coli F15 w/ pT3,A0.5 value,,,,,,,,,,,,,,,,
GLYK,ec_number,2.7.1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Random Sequential (Bi Bi),"[gol||atp,atp||gol,g3p||adp,adp||g3p]",,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2 or 4,,Crystallography,,E. coli BL21(DE3) w/ plasmid(Unspecified) /w glpK,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2 or 4,,Crystallography,,E. coli BL21(DE3) w/ plasmid(Unspecified) /w glpK,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,atp,14.28,,"gol,NaN;",[1/S],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,kcat,gol,14.7,,"atp,NaN;",[1/S],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,kcat,adp,5.005,,"g3p,NaN;",[1/S],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,kcat,g3p,4.8,,"adp,NaN;",[1/S],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Km,atp,0.009,"[0.008,0.011]","gol,varied;",[mM],7,25,0.05 M triethanolamine-HCl,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF72,E. coli strain CJ236 (dut ung) and the entire glpK gene (1.5 kb) carried on a 2.8 kb HindIII insert in M13mp19,,,,,,,,,,,,,,,,,
,Km,gol,0.005,"[0.003,0.007]","atp,varied;",[mM],7,25,0.05 M triethanolamine-HCl,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF72,E. coli strain CJ236 (dut ung) and the entire glpK gene (1.5 kb) carried on a 2.8 kb HindIII insert in M13mp19,,,,,,,,,,,,,,,,,
,Km,adp,0.77,"[0.55,0.99]","g3p,varied;",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Km,g3p,0.24,"[0.14,0.34]","adp,varied;",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,atp,0.054,"[0.031,0.076]","[atp,gol],NaN;",[mM],7,25,0.05 M triethanolamine-HCl,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF72,E. coli strain CJ236 (dut ung) and the entire glpK gene (1.5 kb) carried on a 2.8 kb HindIII insert in M13mp19,,,,,,,,,,,,,,,,,
,Ki,adp,0.14,"[0.07,0.21]","[adp,g3p],NaN;",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl",,nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,g3p,0.13,"[0.09,0.17]","[gol,atp],[varied,0.05];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[C,C],[gol,atp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,g3p,0.14,"[0.14,0.20]","[gol,atp],[0.05,varied];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[C,C],[gol,atp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,gol,0.023,"[0.021,0.025]","[adp,g3p],[varied,0.57];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC],[adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Kii,gol,0.016,"0.0153,0.0167]","[adp,g3p],[varied,0.57];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC],[adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,amp,2.3,"[2.3,4.3]","[gol,atp],[varied,0.05];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Kii,amp,0.6,"[0.49,0.71]","[gol,atp],[varied,0.05];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,amp,0.57,"[0.49,0.65]","[gol,atp],[1.1,varied];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,amp,0.33,"[0.06,0.60]","[adp,g3p],[varied,1.0];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Kii,amp,0.48,"[0.13,0.83]","[adp,g3p],[varied,1.0];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,Ki,amp,0.49,"[0.40,0.58]","[adp,g3p],[varied,0.5];",[mM],7,25,50 mM triethanolamine hydrochloride,"10 mM MgCl,, and 20 mM KCl","[NC,C,NC,C],[gol,atp,g3p,adp]",nonlinear least-squares fit,RF71,E. coli JJ161 w/ pRFQ18,,,,,,,,,,,,,,,,,
,KL,gol,0.045,"[0.039,0.051]",,[mM],7,25,0.05 M triethanolamine-HCl,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF73,E. coli strain CJ236 (dut ung) and the entire glpK gene (1.5 kb) carried on a 2.8 kb HindIII insert in M13mp19,,,,,,,,,,,,,,,,,
,Ki,IIA(Glc),0.0063,"[0.0053,0.0074]","[atp, gol],[2.5,10];",[mM],7,25,50 mM triethanolamine–HCl buffer,"5 mM MgCl2, 20 mM KCl",Allosteric,nonlinear least-squares fit,RF73,E. coli strain BL21(DE3) w/ pVEX-crr,,,,,,,,,,,,,,,,,
,W,IIA(Glc),0.07,"(0.03,0.12)",,,7,25,50 mM triethanolamine–HCl buffer,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF73,E. coli strain BL21(DE3) w/ pVEX-crr,,,,,,,,,,,,,,,,,
,Ki,fbp,0.63,"[0.54,0.72]","[atp, gol],[2.5,10];",[mM],7,25,50 mM triethanolamine–HCl buffer,"5 mM MgCl2, 20 mM KCl",Allosteric,nonlinear least-squares fit,RF73,E. coli strain BL21(DE3) w/ pVEX-crr,,,,,,,,,,,,,,,,,
,W,fbp,0.02,"[0,0.07]",,,7,25,50 mM triethanolamine–HCl buffer,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF73,E. coli strain BL21(DE3) w/ pVEX-crr,,,,,,,,,,,,,,,,,
,n,,1.6,"[1.3,1.9]",,,7,25,50 mM triethanolamine–HCl buffer,"5 mM MgCl2, 20 mM KCl",,nonlinear least-squares fit,RF73,E. coli strain BL21(DE3) w/ pVEX-crr,,,,,,,,,,,,,,,,,
PGI,ec_number,5.3.1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2 or 4,,SDS-PAGE,,E. coli Strain K-10,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,g6p,1.018,"[0.876,1.16]",,[mM],7.2,Not Reported,0.1 M MOPSeKOH,,,Double Reciprocal Plot,RF75,E. coliK12 W3110 w/ pCA24N,,,,,,,,,,,,,,,,,
,Km,f6p,0.078,"[0.069,0.087]",,[mM],7.2,Not Reported,0.1 M MOPSeKOH,,,Double Reciprocal Plot,RF75,E. coliK12 W3110 w/ pCA24N,,,,,,,,,,,,,,,,,
,Ki,pep,0.26,,"f6p,1;",[mM],7.2,Not Reported,0.1 M MOPSeKOH,,,Dixon Plot,RF75,E. coliK12 W3110 w/ pCA24N,,,,,,,,,,,,,,,,,
PYK (enzyme 1),ec_number,2.7.1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,Crystallography,,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,4,,Crystallography,,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Allosteric Sites,,4,,,,,,,,,Crystallography,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,kcat,pep,123,"[115,131]","adp,2;",[1/S],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,Km,pep,3.63,"[3.59,3.67]","adp,2;",[mM],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,S0.5 value,,,,,,,,,,,,,,,,
,n,pep,3.2,"[3.14,3.26]","adp,2;",,7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,kcat,pep,160,"[152,168]","adp,2;fbp,2",[1/S],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,Km,pep,0.08,"[0.07,0.09]","adp,2;fbp,2",[mM],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,S0.5 value,,,,,,,,,,,,,,,,
,n,pep,1,"[0.98,1.02]","adp,2;fbp,2",,7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,kcat,adp,132,"[125,139]","pep,2;fbp,2",[1/S],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
,Km,adp,0.3,"[0.28,0.32]","pep,2;fbp,2",[mM],7.5,25,10 mM Hepes,"10 mM MgCl2, 50 mM KCl",,Fitting to the hill equation,RF77,E. coli BL21 (DE3) w/ pGV5A,,,,,,,,,,,,,,,,,
PYK (enzyme 2),ec_number,2.7.1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,SDS-PAGE,,E. coli K-12 strain J53,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,pep,0.11,,"adp,2;amp,1",[mM],7,28,"50 mM Tris-acetate,","50 mM KCl, 5 mM MgCl2",,Not Reported,RF79,"E. coli K10 (Hfr C, str s, BI-),",under aerobiosis,,,,,,,,,,,,,,,,
,Km,pep,0.7,,"adp,2;",,7,28,"50 mM Tris-acetate,","50 mM KCl, 5 mM MgCl2",,Not Reported,RF79,"E. coli K10 (Hfr C, str s, BI-),",under aerobiosis,,,,,,,,,,,,,,,,
ACONTa,ec_number,4.2.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli strain JW1268,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain JW1268,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,cit,1.16,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Vmax,cit,6.13,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Km,acon-C,0.058,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Vmax,acon-C,14.5,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Km,icit,0.014,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Vmax,icit,3.57,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,,,,,,,,,,,,,,,,,
,Km,icit,1.77,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,fit with a higher concentration of isocitrate,,,,,,,,,,,,,,,,
,Vmax,icit,14.7,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG2387 w/ pGS447,fit with a higher concentration of isocitrate,,,,,,,,,,,,,,,,
ACONTb,ec_number,4.2.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli strain JRG3171,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain JRG3171,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,cit,11,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Vmax,cit,23.8,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Km,acon-C,0.016,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Vmax,acon-C,39.1,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Km,icit,0.051,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Vmax,icit,5.92,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,,,,,,,,,,,,,,,,,
,Km,icit,19.7,,,[mM],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,fit with a higher concentration of isocitrate,,,,,,,,,,,,,,,,
,Vmax,icit,57.8,,,[µmol(acon-C)/min/mg(protein)],7.4,20,20 mM Tris,,,Lineweaver-Burk,RF81,E. coli strain JRG3171 w/ pGS801,fit with a higher concentration of isocitrate,,,,,,,,,,,,,,,,
FBP(enzyme 1),ec_number,3.1.3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,Crystallography,,E. coli strain DF657 w/ pECFBP,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,4,,Crystallography,,E. coli strain DF657 w/ pECFBP,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Allosteric Sites,amp,4,,,,,,,,,Crystallography,RF141,E. coli strain DF657 w/ pECFBP,,,,,,,,,,,,,,,,,
,kcat,fdp,14.6,"[13.8,15.4]",,[1/S],7.5,30,100 mM Tris-HCl,2 mM MgCl2,,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,,,,,,,,,,,,,,,,,
,Km,fdp,0.0154,"[0.0134,0.0174]",,[mM],7.5,30,100 mM Tris-HCl,2 mM MgCl2,,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,,,,,,,,,,,,,,,,,
,Km,Mg2+,0.62,,"fdp,0.0175;",[mM],7.5,30,100 mM Tris-HCl,2 mM MgCl2,,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,,,,,,,,,,,,,,,,,
,Ki,f26bp,0.0003,,"fdp,0.0175;Mg2+,2",[mM],7.5,30,100 mM Tris-HCl,2 mM MgCl2,C,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,,,,,,,,,,,,,,,,,
,Ki,amp,0.0027,,"fdp,0.0175;Mg2+,2",[mM],7.5,30,100 mM Tris-HCl,2 mM MgCl2,NC,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,I0.5 value,,,,,,,,,,,,,,,,
,n,amp,1.1,,,,7.5,30,100 mM Tris-HCl,2 mM MgCl2,,non-linear regression using Kaleidagraph,RF82,E. coli EK1601 w/ pEK348,,,,,,,,,,,,,,,,,
FBP(enzyme 2),ec_number,3.1.3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli BL21 (DE3) Gold strain w/ modified pET15b vector containing GlpX open reading frame,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli BL21 (DE3) Gold strain w/ modified pET15b vector containing GlpX open reading frame,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,fbp,5.7,"[5.6,5.8]",,[1/S],9,37,50 mM CHES-K buffer,2 mM MnCl2,,Lineweaver-Burk,RF83,E. coli BL21 (DE3) Gold strain w/ modified pET15b vector containing GlpX open reading frame,,,,,,,,,,,,,,,,,
,Km,fbp,0.07,"[0.068,0.072]",,[mM],9,37,50 mM CHES-K buffer,2 mM MnCl2,,Lineweaver-Burk,RF83,E. coli BL21 (DE3) Gold strain w/ modified pET15b vector containing GlpX open reading frame,,,,,,,,,,,,,,,,,
,Ki,f6p,1,,,[mM],7.7,Room Temperature,20 mM Tricine,1 mM MnCl2,C,Lineweaver-Burk,RF84,E. coli JB108 w/ pJB300B,apparent value,,,,,,,,,,,,,,,,
,Ki,pi,0.35,,,[mM],7.7,Room Temperature,20 mM Tricine,1 mM MnCl2,C,Lineweaver-Burk,RF84,E. coli JB108 w/ pJB300B,apparent value,,,,,,,,,,,,,,,,
GLUDy,ec_number,1.4.1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,"random binding, ordered release","[nadp||glu-L,glu-L||nadp,nh3,akg,nadph]",,Bovine liver,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,6,,SDS-PAGE,,E. coli B/r,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,glu-L,2.3,"[2.25,2.35]","nadp,0.65;",[mM],8,25,0.1 M potassium phosphate buffer,,,Eadie-Hofstee,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,S0.5 value,,,,,,,,,,,,,,,,
,Km,akg,0.68,"[0.64,0.72]","[nh3,nadph],[100,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,akg,1.1,"[1.05,1.15]","[nh3,nadph],[200,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,akg,2.54,"[2.33,2.75]","[nh3,nadph],[400,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,nh3,2.53,"[2.48,2.58]","[akg,nadph],[2.5,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,nh3,2.47,"[2.38,2.56]","[akg,nadph],[5,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,nh3,1.89,"[1.76,2.02]","[akg,nadph],[20,0.3];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
