ENO,ec_number,4.2.1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Km,pep,0.00015,"0.00012, 0.00018",,M,7.5,25,,"k,0.1;cl,0.1",,,,RF436,E. coli strain BL21*(DE3)," His6-Tagged Protein AroAH6a, parameters of other mutants are not included",,,,,,,,,,,,,,,,
,kcat,"pep,Null;skm5p,Null;",13,"12,14",,1/s,7.5,25,,"k,0.1;cl,0.1",,,,RF436,E. coli strain BL21*(DE3)," His6-Tagged Protein AroAH6a, parameters of other mutants are not included",,,,,,,,,,,,,,,,
,Km,skm5p,0.00014,"0.00012, 0.00016",,M,7.5,25,,"k,0.1;cl,0.1",,,,RF436,E. coli strain BL21*(DE3), Wild-Type AroA ,,,,,,,,,,,,,,,,
,Km,pep,0.00016,"0.00014, 0.00018",,M,7.5,25,,"k,0.1;cl,0.1",,,,RF436,E. coli strain BL21*(DE3), Wild-Type AroA ,,,,,,,,,,,,,,,,
,kcat,"pep,Null;skm5p,Null;",14,"13,15",,1/s,7.5,25,,"k,0.1;cl,0.1",,,,RF436,E. coli strain BL21*(DE3), Wild-Type AroA ,,,,,,,,,,,,,,,,
,Km,pep,4.50E-05,"0.00004, 0.00005",,M,7.5,,,,,,,RF437,K-12 substr. MG1655,"WT, mutant included in lipid kinetic data .csv",,,,,,,,,,,,,,,,
,Km,skm5p,4.80E-05,"0.000043, 0.000053",,M,7.5,,,,,,,RF437,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,kcat,pep,41.9,,,1/s,7.5,,,,,,,RF437,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,kcat,skm5p,43.7,,,1/s,7.5,,,,,,,RF437,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,Km,pi,0.0046,"0.0032, 0.006","3psme,0.00005",M,7,25,,,,,,RF438,E. coli K-12 AB2829,WT,,,,,,,,,,,,,,,,
,Km,3psme,1.10E-05,"0.000009, 0.000013","pi,0.05",M,7,25,,,,,,RF438,E. coli K-12 AB2829,WT,,,,,,,,,,,,,,,,
,Km,pep,0.0001,"0.000074, 0.000126","skm5p,0.0002",M,7,25,,,,,,RF438,E. coli K-12 AB2829,WT,,,,,,,,,,,,,,,,
,Km,skm5p,0.000135,"0.000085, 0.000185","pep,0.0002",M,7,25,,,,,,RF438,E. coli K-12 AB2829,WT,,,,,,,,,,,,,,,,
,Km,pep,2.23E-05,"0.00001604, 0.00002856",,M,7,30,,,,,,RF439, E.coli strain BL21 (DE3) ,WT,,,,,,,,,,,,,,,,
,Km,pep,2.50E-05,,,M,7,25,,,,,,RF440,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,Km,skm5p,2.00E-05,,,M,7,25,,,,,,RF440,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,Km,pep,8.80E-05,,,M,6.8,20,,,,,,RF442,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,Km,skm5p,0.00012,,,M,6.8,20,,,,,,RF442,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,kcat,pep,26.4,,,1/s,6.8,20,,,,,,RF442,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,kcat,skm5p,28.8,,,1/s,6.8,20,,,,,,RF442,K-12 substr. MG1655,WT,,,,,,,,,,,,,,,,
,kcat,"pep,Null;skm5p,Null;",26.4,,,1/s,7.8,25,,,,,,RF443, E.coli strain BL21 (DE3) ,WT,,,,,,,,,,,,,,,,
,Km,pep,0.0001,,,M,7.8,25,,,,,,RF443, E.coli strain BL21 (DE3) ,WT,,,,,,,,,,,,,,,,
,Km,pep,0.0225,"0.01618, 0.02882",,M,7,30,,,,,,RF444, E. coli BL21(DE3),WT,,,,,,,,,,,,,,,,
,Km,pep,2.00E-05,,,M,7.8,25,,,,,,RF447,K-12 substr. MG1655,,,,,,,,,,,,,,,,,
,Km,skm5p,8.00E-06,"0.000004,0.000012",,M,7,25,,,,,,RF448,E. coli AB2829(_DE3),"WT, mutants  not included",,,,,,,,,,,,,,,,
,Km,pep,1.30E-05,"0.000009, 0.000017",,M,7,25,,,,,,RF448,E. coli AB2829(_DE3),"WT, mutants  not included",,,,,,,,,,,,,,,,
,Km,pi,0.005,"0.003, 0.007",,M,7,25,,,,,,RF448,E. coli AB2829(_DE3),"WT, mutants  not included",,,,,,,,,,,,,,,,
,Km,3psme,1.00E-05,"0.000005, 0.000015",,M,7,25,,,,,,RF448,E. coli AB2829(_DE3),"WT, mutants  not included",,,,,,,,,,,,,,,,
,Km,pep,0.0001,"0.000096, 0.000104",,M,5.5,,,,,,,RF450,,,,,,,,,,,,,,,,,,
,kcat,pep,45,"43.2, 46.8 ",,1/s,5.5,,,,,,,RF450,,calculated from kcat/Km,,,,,,,,,,,,,,,,
,Km,skm5p,9.00E-05,"0.000085, 0.000095",,M,5.5,,,,,,,RF450,,,,,,,,,,,,,,,,,,
,kcat,skm5p,40.5,"38.25, 42.75",,1/s,5.5,,,,,,,RF450,,calculated from kcat/Km,,,,,,,,,,,,,,,,
SHK3Dr_iso_1,ec_number,1.1.1.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,3dhsk[c] + nadph[c]<->nadp[c] + skm[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,ordered Bi Bi,,,RF409,K-12 substr. MG1655,cofactor adding first,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,SDS-PAGE,PMID286386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"3dhsk,Null;nadph,Null;",17049514.84,,,,7.5,,,,,0.2,,Adjustment_Dan,,1+ OOM eQuil Delta,,,,,,,,,,,,,,,,
,Km,skm,2.90E-06,"0.0000028,0.000003",,M,9,20,,,,,,RF409,K-12 substr. MG1655,"wild type,Reverse reaction, YdiB",,,,,,,,,,,,,,,,
,kcat,skm,0.091,"0.09,0.092",,1/s,9,20,,,,,,RF409,K-12 substr. MG1655,"wild type,Reverse reaction, YdiB",,,,,,,,,,,,,,,,
,Km,nadph,0.0001,,,M,7.5,37,,,,,,assumed,,,,,,,,,,,,,,,,,,
,Km,nadp,0.0001,,,M,9,20,,,,,,RF410,strain K12,"Reverse reaction, YdiB",,,,,,,,,,,,,,,,
,kcat,nadp,0.117,,,1/s,9,20,,,,,,RF410,strain K12,"Reverse reaction, YdiB",,,,,,,,,,,,,,,,
,Km,skm,0.00012,,,M,9,20,,,,,,RF410,strain K12,"Reverse reaction, YdiB",,,,,,,,,,,,,,,,
,kcat,skm,0.117,,,1/s,9,20,,,,,,RF410,strain K12,"Reverse reaction, YdiB",,,,,,,,,,,,,,,,
SHK3Dr_iso_2,ec_number,1.1.1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,3dhsk[c] + nadph[c]<->nadp[c] + skm[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,ordered Bi Bi,,,RF409,K-12 substr. MG1655,cofactor adding first,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,SDS-PAGE,PMID286386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"3dhsk,Null;nadph,Null;",17049514.84,,,,7.5,,,,,0.2,,Adjustment_Dan,,1+ OOM eQuil Delta,,,,,,,,,,,,,,,,
,Km,nadph,1.00E-04,,,M,7.5,37,,,,,,assumed,,,,,,,,,,,,,,,,,,
,Km,3dhsk,1.00E-04,,,M,7.5,37,,,,,,assumed,,,,,,,,,,,,,,,,,,
,Km,nadp,5.60E-05,,,M,9,20,,,,,,RF410,strain K12,"Reverse reaction, AroE",,,,,,,,,,,,,,,,
,kcat,nadp,237,,,1/s,9,20,,,,,,RF410,strain K12,"Reverse reaction, AroE",,,,,,,,,,,,,,,,
,Km,skm,6.50E-05,,,M,9,20,,,,,,RF410,strain K12,"Reverse reaction, AroE",,,,,,,,,,,,,,,,
,kcat,skm,237,,,1/s,9,20,,,,,,RF410,strain K12,"Reverse reaction, AroE",,,,,,,,,,,,,,,,
SHKK_iso_1,ec_number,2.7.1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,atp[c] + skm[c]<->adp[c] + skm5p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,electrophoresis,RF411,K-12,isoenzyme SK2,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,RF411,K-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"atp,Null;skm,Null;",6.535938528,,,,7,,,,,0.1,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,atp,0.0001,,,,7,37,,,,,,assumed,,,,,,,,,,,,,,,,,,
,Km,skm,0.005,,"atp,5mM",M,7,37,,,,,,RF411,K-12, isoenzyme SK1 ,,,,,,,,,,,,,,,,
,kcat,"atp,Null;skm,Null;",17.01726647,,,1/s,7.5,37,,,,,,heckmann,,"heckmann, temp and ph assumed",,,,,,,,,,,,,,,,
SHKK_iso_2,ec_number,2.7.1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,atp[c] + skm[c]<->adp[c] + skm5p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,electrophoresis,RF411,K-12,isoenzyme SK2,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,RF411,K-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,"atp,Null;skm,Null;",17.01726647,,,1/s,7.5,37,,,,,,heckmann,,"heckmann, temp and ph assumed",,,,,,,,,,,,,,,,
,Keq,"atp,Null;skm,Null;",6.535938528,,,,7,,,,,0.1,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,atp,0.00016,,"skm,1mM",M,7,37,,,,,,RF411,K-12,isoenzyme SK2,,,,,,,,,,,,,,,,
,Km,skm,0.0002,,"atp,5mM",M,7,37,,,,,,RF411,K-12,isoenzyme SK2 ,,,,,,,,,,,,,,,,
TPI,ec_number,5.3.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,dhap[c] <-> g3p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF62,E. coli over-expressing  strain (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF62,E. coli over-expressing  strain (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"g3p,Null",0.087276143,,,,7,,,,,,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,g3p,0.00103,"0.00093,0.00113",,M,7.6,25,"teoahcl,0.1",,,,Enzfitter program (Unspecified),RF63,E. coli over-expressing  strain (Unspecified),,,,,,,,,,,,,,,,,
,kcat,"dhap,Null",72,,,1/s,7.5,37,,,,,,Milos Dataset,,kappmax,,,,,,,,,,,,,,,,
,kcat,"g3p,Null",9000,"8833.0,9167.0",,1/s,7.6,25,"teoahcl,0.1",,,,Enzfitter program (Unspecified),RF63,E. coli over-expressing  strain (Unspecified),,,,,,,,,,,,,,,,,
,Kic,2pglyc,0.006,,,M,7.6,25,"teoahcl,0.1",,"Competitive,dhap,Null",,Enzfitter program (Unspecified),RF63,E. coli over-expressing  strain (Unspecified),,,,,,,,,,,,,,,,,
dPGM,ec_number,5.4.2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,2pg[c] <-> 3pg[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,RF91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,RF91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"2pg,Null",2.981497079,,,,7.5,,,,,,,Adjustment_Dan,,IS=0.25M,,,,,,,,,,,,,,,,
,Km,3pg,0.0002,,,M,7,30,"trishcl,0.03","k,0.02;cl,0.02;mg2,0.005;so4,0.005",,,,RF90,,,,,,,,,,,,,,,,,,
,Km,2pg,0.00019,,,M,7,30,"trishcl,0.03","k,0.02;cl,0.02;mg2,0.005;so4,0.005",,,,RF90,,,,,,,,,,,,,,,,,,
,kcat,"3pg,Null",330,,,1/s,7,30,"trishcl,0.03","k,0.02;cl,0.02;mg2,0.005;so4,0.005",,,,RF90,,,,,,,,,,,,,,,,,,
,kcat,"2pg,Null",220,,,1/s,7,30,"trishcl,0.03","k,0.02;cl,0.02;mg2,0.005;so4,0.005",,,,RF90,,,,,,,,,,,,,,,,,,
G6PDH2r,ec_number,1.1.1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,nadp[c] + g6p[c] <-> 6pgl[c] + nadph[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,random sequential (nad), ordered sequential (nadp),"[nad||g6p,g6p||nad,6pgl,nadh],[nadp,g6p,6pgl,nadph]",Lineweaver-Burk,RF137,Leuconostoc mesenteroides,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,,RF136,Leuconostoc mesenteroides,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,RF136,Leuconostoc mesenteroides,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"nadp,Null;g6p,Null",15.663669,,,,7.5,,,,,0.2,,Adjustment_Dan,E. coli,,,,,,,,,,,,,,,,,
,kcat,"nadp,Null;g6p,Null",155,,,1/s,7.5,37,,,,,,Milos Dataset,,kappmax,,,,,,,,,,,,,,,,
,Km,g6p,0.000145,,"nadp,0.00018",M,8,25,"trishcl,0.1","mg2,0.01;cl,0.02",,,,RF46,E. coli strain K-10,,,,,,,,,,,,,,,,,
,Km,nadp,1.50E-05,,"g6p,0.001",M,8,25,"trishcl,0.1","mg2,0.01;cl,0.02",,,Lineweaver-Burk,RF46,E. coli strain K-10,,,,,,,,,,,,,,,,,
,Km,nad,0.00167,,"g6p,0.001",M,8,25,"trishcl,0.1","mg2,0.01;cl,0.02",,,Lineweaver-Burk,RF46,E. coli strain K-10,,,,,,,,,,,,,,,,,
GND,ec_number,1.1.1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,nadp[c] + 6pgc[c] <-> co2[c] + nadph[c] + ru5p__D[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,ordered sequential,"[6pgc,nadp,co2,nadph,ru5p__D]",Crystallography,RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",homodimer,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",Stepwise binding model that requires both subunits to interact with 6pgc first before nadp can be bound. The reaction procedes in only one subunit at a time.,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",Stepwise binding model that requires both subunits to interact with 6pgc first before nadp can be bound. The reaction procedes in only one subunit at a time.,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"nadp,Null;6pgc,Null",0.050066728,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,6pgc,9.30E-05,"0.00092,0.000094","nadp,0.002",M,8,25,"trishcl,0.05","mg2,0.02;cl,0.04",,,GraphPad (Not Specified),RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",,,,,,,,,,,,,,,,,
,Km,nadp,4.90E-05,"0.000042,0.000056","6pgc,0.002",M,8,25,"trishcl,0.05","mg2,0.02;cl,0.04",,,GraphPad (Not Specified),RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",,,,,,,,,,,,,,,,,
,kcat,"6pgc,Null",10.23,,"nadp,0.002",1/s,8,25,"trishcl,0.05","mg2,0.02;cl,0.04",,,GraphPad (Not Specified),RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",,,,,,,,,,,,,,,,,
,kcat,"6pgc,Null;nadp,Null",22,,,1/s,7.5,37,,,,,,Milos Dataset,,kappmax,,,,,,,,,,,,,,,,
,kcat,"nadp,Null",21.07,,"nadp,0.002",1/s,8,25,"trishcl,0.05","mg2,0.02;cl,0.04",,,GraphPad (Not Specified),RF47,"E. coli strain BL21 (DE3) w/ pET-16 w/ E. coli K12 gene (gnd, ATCC #47076)",,,,,,,,,,,,,,,,,
RPIa,ec_number,5.3.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,r5p[c] <-> ru5p__D[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"r5p,Null",0.579698787,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,r5p,0.0031,"0.0029,0.0033",,M,7.5,37,"trishcl,0.05",,,,Hanes-Woolf,RF48,E. coli dh5_alpha,,,,,,,,,,,,,,,,,
,kcat,r5p,2100,"1800.,2400.",,1/s,7.5,37,"trishcl,0.05",,,,Hanes-Woolf,RF48,E. coli dh5_alpha,,,,,,,,,,,,,,,,,
,Kic,ara5p,0.0021,"0.0012,0.003",,M,7.5,37,"trishcl,0.05",,"Competitve,r5p,0.0031",,Hanes-Woolf,RF48,E. coli dh5_alpha,,,,,,,,,,,,,,,,,
RPIb,ec_number,5.3.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,r5p[c] <-> ru5p__D[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF49,E. coli strain Top10 w/ pBAD/TOPO_ w/ EcRpiB,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF49,E. coli strain Top10 w/ pBAD/TOPO_ w/ EcRpiB,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"r5p,Null",0.579698787,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,r5p,0.0011,"0.0009,0.0013",,M,7.5,37,"trishcl,0.005",,,,Hanes-Woolf,RF49,E. coli strain Top10 w/ pBAD/TOPO_ w/ EcRpiB,,,,,,,,,,,,,,,,,
,kcat,"r5p,Null",52,"50,54",,1/s,7.5,37,"trishcl,0.005",,,,Hanes-Woolf,RF49,E. coli strain Top10 w/ pBAD/TOPO_ w/ EcRpiB,,,,,,,,,,,,,,,,,
TKT1,ec_number,2.2.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,r5p[c] + xu5p__D[c] <-> g3p[c] + s7p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Ping Pong Bi Bi,"xu5p-D,g3p,r5p,s7p",NMR,RF138,E. coli strain JM109 w/ pGSJ427,Schiff-base intermediate,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF138,E. coli strain JM109 w/ pGSJ427,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF138,E. coli strain JM109 w/ pGSJ427,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,"r5p,Null;xu5p__D,Null;",50.806701,,,1/s,7.5,37,,,,,,Heckmann Dataset,,"Kappmax, pH and temp assumed from standard in-vivo conditions",,,,,,,,,,,,,,,,
,Keq,"r5p,Null;xu5p__D,Null",2.589775912,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,xu5p__D,0.0001,,,M,7.5,37,,,,,,assumed,,,,,,,,,,,,,,,,,,
,Km,r5p,0.0014,,"xu5p__D,0.016;thmpp,0.001",M,8.5,30,"glygly,0.05","mg2,0.005;cl,0.01",,,Double Reciprocal Plot,RF51,E. coli DH5/pGSJ427,"Cosubtrates at 'excess' concentrations, assuming x100 Km",,,,,,,,,,,,,,,,
TKT2,ec_number,2.2.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,e4p[c] + xu5p__D[c] <-> g3p[c] + f6p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Ping Pong Bi Bi,"xu5p-D,g3p,e4p,f6p",NMR,RF138,E. coli strain JM109 w/ pGSJ427,Schiff-base intermediate,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,RF138,E. coli strain JM109 w/ pGSJ427,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,RF138,E. coli strain JM109 w/ pGSJ427,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,"e4p,Null;xu5p__D,Null",90.01820152,,,,7.5,37,,,,,,Heckmann Dataset,,kappmax w/ assumed pH and temp data,,,,,,,,,,,,,,,,
,Keq,"e4p,Null;xu5p__D,Null",28.10232048,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,e4p,9.00E-05,,"xu5p__D,0.016;thmpp,0.001",M,8.5,30,"glygly,0.05","mg2,0.005;cl,0.01",,,Double Reciprocal Plot,RF51,E. coli DH5/pGSJ427,"Cosubtrates at 'excess' concentrations, assuming x100 Km",,,,,,,,,,,,,,,,
,Km,xu5p__D,0.00016,,"e4p,0.009;thmpp,0.001",M,8.5,30,"glygly,0.05","mg2,0.005;cl,0.01",,,Double Reciprocal Plot,RF51,E. coli DH5/pGSJ427,"Cosubtrates at 'excess' concentrations, assuming x100 Km",,,,,,,,,,,,,,,,
PGI,ec_number,5.3.1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,g6p[c] <-> f6p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
